isAvaliable,make,manufactureYear,seatNum,seriesNum,model,location,updateTime,maintanceExpreiedDate
True,dodge,2019,4,2c4rdgcg1kr761805,caravan,texas,8/8/2019,3/5/2020
True,dodge,2019,1,2c4rdgcg3kr753690,caravan,texas,3/5/2010,10/14/2016
True,dodge,2012,2,3c6ud5dl9cg338415,door,new jersey,5/23/2011,4/4/2025
True,dodge,2018,3,2c4rdgeg5jr337118,caravan,texas,9/27/2013,4/17/2022
True,dodge,2018,3,2c4rdgcg3jr364854,caravan,california,8/26/2012,8/22/2018
True,dodge,2019,3,2c4rdgbgxkr624069,caravan,oklahoma,3/19/2020,8/18/2024
True,dodge,2018,4,2c4rdgegxjr331914,caravan,california,2/24/2015,11/1/2017
True,dodge,2018,3,2c4rdgcg0jr241626,caravan,california,4/28/2010,1/1/2021
True,dodge,2017,5,2c4rdgeg9hr852858,caravan,california,1/9/2020,11/26/2022
False,dodge,2013,2,2c3cdyag9dh607919,door,california,5/28/2014,4/27/2025
True,dodge,2019,5,1c4rdjdg7kc780041,durango,colorado,9/23/2010,1/11/2024
True,dodge,2019,2,2c4rdgcgxkr747353,caravan,colorado,2/27/2018,6/17/2025
False,dodge,2014,2,2c3cdxbg1eh268115,door,florida,4/16/2018,3/6/2024
True,dodge,2019,4,2c3cdzag9kh642088,challenger,virginia,4/19/2019,6/18/2020
True,dodge,2019,5,2c3cdzag1kh656275,challenger,virginia,10/31/2014,9/20/2015
True,dodge,2018,1,3c4pdcbb1jt319818,journey,oklahoma,6/17/2012,12/5/2024
True,dodge,2019,5,2c3cdzgg5kh709017,challenger,virginia,1/11/2010,7/2/2017
True,dodge,2019,3,3c4pdcgg2kt803633,journey,virginia,11/18/2016,3/18/2024
True,dodge,2016,1,2c3cdzag4gh309689,door,oklahoma,1/5/2010,5/7/2011
True,dodge,2019,2,3c4pdcgg0kt809995,journey,virginia,7/24/2017,5/22/2025
False,dodge,2013,5,1c3cdzcb5dn552741,door,michigan,2/8/2019,8/18/2019
False,dodge,2014,3,1c3cdfbaxed815126,door,nevada,4/18/2018,9/19/2024
True,dodge,2019,5,2c4rdgeg0kr557123,caravan,florida,4/5/2015,4/6/2016
True,dodge,2019,3,2c4rdgeg9kr529238,caravan,florida,11/27/2019,10/15/2024
True,dodge,2017,4,3c4pdcab0ht524414,journey,florida,4/3/2020,7/9/2023
True,dodge,2019,4,2c3cdxct7kh608441,charger,florida,3/8/2010,12/23/2022
True,dodge,2019,3,2c4rdgcg9kr578507,caravan,florida,1/21/2012,5/28/2025
True,dodge,2019,4,3c4pdcgg0kt783155,journey,virginia,5/26/2020,7/2/2024
True,dodge,2019,3,2c4rdgeg6kr578882,caravan,florida,10/7/2018,8/4/2020
True,dodge,2019,2,1c4rdjdg5kc733915,durango,north carolina,4/3/2020,4/26/2025
True,dodge,2019,2,2c3cdzbt4kh578392,challenger,north carolina,6/27/2012,8/29/2022
True,dodge,2019,2,3c4pddeg4kt738776,journey,north carolina,6/27/2010,10/14/2022
True,dodge,2019,4,3c4pdceg4kt716822,journey,north carolina,11/17/2013,3/17/2019
False,dodge,2014,4,2c3cdxbg9eh266032,door,florida,1/7/2017,5/15/2024
True,dodge,2019,2,1c4rdjdg2kc780335,durango,arizona,9/10/2018,8/19/2022
True,dodge,2019,3,2c4rdgeg7kr743175,caravan,arizona,3/16/2011,9/8/2022
True,dodge,2019,1,2c4rdgcg0kr798456,caravan,arizona,5/4/2016,1/28/2021
True,dodge,2019,4,2c4rdgcg3kr747548,caravan,arizona,3/14/2016,6/22/2022
False,dodge,2012,4,1c3cdzag7cn309641,door,texas,3/15/2012,7/31/2012
True,dodge,2019,5,2c3cdxbg0kh753132,charger,california,2/5/2020,6/16/2024
True,dodge,2019,1,1c4sdjet3kc625404,durango,new jersey,5/6/2019,2/23/2023
True,dodge,2017,4,3c4pddgg5ht702827,journey,pennsylvania,3/6/2012,11/24/2012
True,dodge,2018,4,2c3cdzag1jh288453,challenger,west virginia,3/22/2017,10/31/2021
True,dodge,2018,1,3c4pdcab0jt444388,journey,west virginia,7/22/2020,3/16/2024
True,dodge,2019,1,1c4rdjdg6kc701149,durango,nevada,10/15/2014,6/5/2021
True,dodge,2019,4,1c4rdjdg6kc770276,durango,nevada,6/29/2015,4/6/2017
True,dodge,2019,3,1c4rdjdgxkc770197,durango,nevada,6/22/2020,2/29/2024
True,dodge,2019,4,1c4rdjdg5kc744770,durango,nevada,8/6/2017,9/19/2025
False,dodge,2017,1,2c4rdgcg9hr818437,caravan,florida,12/30/2013,9/15/2016
True,dodge,2019,3,2c3cdzag6kh668955,challenger,south carolina,3/10/2015,12/27/2022
False,dodge,2015,5,1c3cdfcb9fd102064,door,west virginia,6/26/2012,8/22/2014
False,dodge,2013,2,2c4rdgbg6dr505681,van,florida,10/3/2015,6/21/2018
False,dodge,2013,4,3c4pddbg6dt605945,door,illinois,3/13/2018,12/18/2018
True,dodge,2019,5,2c3cdxhg6kh611276,charger,pennsylvania,6/11/2017,10/7/2018
True,dodge,2019,4,2c3cdzag9kh617109,challenger,pennsylvania,2/11/2014,7/10/2021
True,dodge,2019,4,2c3cdxhg0kh608762,charger,pennsylvania,7/8/2011,7/18/2024
True,dodge,2019,2,2c3cdzgg1kh712965,challenger,pennsylvania,8/26/2020,12/5/2020
False,dodge,2016,3,2c4rdgcg4gr384748,van,south carolina,3/9/2014,3/4/2024
True,dodge,2019,1,2c4rdgeg1kr664259,caravan,pennsylvania,10/9/2018,2/29/2020
False,dodge,2016,5,2c3cdxhg4gh237287,door,south carolina,8/7/2018,6/26/2025
True,dodge,2019,3,2c4rdgeg2kr724727,caravan,pennsylvania,9/17/2019,7/9/2021
False,dodge,2015,3,3c4pdcab4ft518015,door,south carolina,3/11/2012,4/2/2022
True,dodge,2019,4,2c3cdzag2kh656320,challenger,pennsylvania,1/10/2016,9/27/2024
False,dodge,2014,1,2c4rdgbg3er453122,van,missouri,3/27/2014,9/3/2020
True,dodge,2019,2,2c3cdzgg0kh702489,challenger,pennsylvania,4/14/2014,1/23/2025
False,dodge,2014,5,1c3cdfbb6ed862064,door,south carolina,8/6/2011,5/3/2019
True,dodge,2014,3,1c4sdjct7ec971656,door,missouri,9/8/2012,4/28/2016
True,dodge,2019,3,1c4rdjdg3kc827484,durango,pennsylvania,4/9/2010,11/12/2013
True,dodge,2019,1,2c4rdgegxkr786263,caravan,pennsylvania,7/8/2019,9/2/2022
True,dodge,2019,3,2c4rdgeg6kr623139,caravan,nevada,5/22/2018,2/11/2021
True,dodge,2019,2,1c4sdjct2kc683796,durango,colorado,3/5/2011,1/21/2020
True,dodge,2019,1,2c3cdzbt4kh642012,challenger,nevada,5/26/2018,5/10/2021
True,dodge,2019,1,2c3cdxhg2kh585016,charger,pennsylvania,10/9/2014,4/20/2018
True,dodge,2019,1,2c3cdxbg2kh644607,charger,pennsylvania,12/4/2018,6/16/2025
True,dodge,2019,5,1c4sdjct0kc744790,durango,nevada,3/27/2018,7/1/2023
True,dodge,2019,5,2c3cdzag2kh679841,challenger,pennsylvania,12/7/2010,10/10/2017
True,dodge,2014,1,2c7wdgbg1er432307,caravan,california,1/18/2013,4/30/2017
True,dodge,2019,4,2c4rdgcg9kr696007,caravan,nevada,12/20/2018,11/27/2024
True,dodge,2019,3,2c4rdgeg8kr695119,caravan,pennsylvania,3/18/2017,2/11/2019
True,dodge,2019,4,2c4rdgeg2kr565983,caravan,nevada,10/10/2010,5/25/2013
True,dodge,2019,2,1c4rdjdg0kc622141,durango,pennsylvania,6/30/2011,6/2/2015
True,dodge,2019,2,2c4rdgcg2kr648283,caravan,nevada,7/31/2016,3/10/2025
True,dodge,2019,3,2c3cdzgg3kh684649,challenger,pennsylvania,6/7/2014,10/14/2014
True,dodge,2019,3,2c3cdxhg3kh630447,charger,pennsylvania,3/6/2016,2/23/2020
True,dodge,2019,3,3c4pddgg5kt779690,journey,nevada,12/30/2012,11/1/2016
True,dodge,2019,2,2c3cdzag6kh701727,challenger,pennsylvania,4/20/2012,5/2/2016
True,dodge,2019,4,1c4sdjct3kc820776,durango,michigan,3/6/2011,6/21/2022
True,dodge,2019,3,2c4rdgcg5kr606318,caravan,nevada,9/30/2012,4/29/2023
True,dodge,2019,4,2c4rdgcgxkr753573,caravan,pennsylvania,1/3/2014,3/22/2022
True,dodge,2019,4,1c4sdjct1kc817603,durango,michigan,5/22/2016,11/29/2017
True,dodge,2019,4,3c4pddgg3kt720539,journey,nevada,3/28/2010,6/30/2012
True,dodge,2019,2,2c4rdgeg9kr518336,caravan,pennsylvania,2/7/2016,3/29/2018
True,dodge,2019,3,1c4rdjdg9kc722562,durango,michigan,4/8/2018,3/8/2021
True,dodge,2019,4,2c4rdgcg1kr520021,caravan,nevada,2/22/2016,12/26/2019
True,dodge,2019,5,2c4rdgcg3kr765807,caravan,pennsylvania,6/3/2014,1/15/2020
True,dodge,2019,3,2c4rdgcg5kr749382,caravan,pennsylvania,2/23/2014,10/10/2015
True,dodge,2019,4,2c3cdxjg8kh573477,charger,michigan,5/28/2017,2/12/2021
True,dodge,2019,3,3c4pdcgg4kt815525,journey,nevada,8/14/2015,5/10/2020
True,dodge,2019,2,3c4pddgg1kt858578,journey,pennsylvania,9/5/2012,12/22/2014
True,dodge,2019,5,3c4pddgg8kt858576,journey,pennsylvania,8/16/2016,9/14/2022
True,dodge,2017,3,2c3cdzbt8hh655998,challenger,georgia,11/30/2018,11/11/2023
True,dodge,2019,3,3c4pddgg9kt805269,journey,pennsylvania,6/7/2015,1/2/2020
True,dodge,2018,2,3c4pdceg6jt516474,journey,pennsylvania,9/13/2019,1/7/2023
True,dodge,2017,4,2c4rdgeg6hr575487,caravan,michigan,12/21/2014,12/1/2019
True,dodge,2018,3,2c4rdgeg8jr340109,caravan,pennsylvania,11/25/2013,12/30/2016
True,dodge,2017,1,2c3cdzgg8hh584894,challenger,michigan,9/20/2012,12/15/2019
True,dodge,2018,5,3c4pdceg2jt426366,journey,pennsylvania,11/7/2018,12/31/2021
False,dodge,2012,5,3c6td4ht4cg255894,door,texas,10/4/2014,9/18/2018
True,dodge,2017,4,3c4pddeg4ht610210,journey,michigan,11/20/2010,4/7/2013
True,dodge,2018,5,2c4rdgeg0jr327368,caravan,florida,7/30/2017,5/21/2020
False,dodge,2015,3,1c3cdfbb5fd319614,door,florida,11/4/2012,3/20/2021
False,dodge,2015,3,3c4pdcbg0ft637173,door,florida,1/22/2013,7/9/2015
True,dodge,2019,2,2c4rdgeg6kr674401,caravan,minnesota,10/19/2015,2/22/2017
True,dodge,2019,5,2c4rdgeg8kr690731,caravan,minnesota,10/23/2012,9/4/2017
True,dodge,2019,4,1c4sdjct3kc632985,durango,minnesota,5/3/2018,7/7/2021
True,dodge,2015,5,1c4rdjdg4fc750792,door,michigan,1/23/2010,1/8/2011
True,dodge,2019,1,2c4rdgcg2kr725699,caravan,minnesota,10/11/2014,7/23/2024
True,dodge,2019,2,2c4rdgeg7kr674858,caravan,minnesota,8/6/2014,5/31/2023
True,dodge,2019,5,3c4pdcgg0kt783172,journey,minnesota,7/22/2015,2/8/2016
True,dodge,2019,5,2c4rdgcg4kr735473,caravan,minnesota,9/3/2015,8/12/2025
True,dodge,2013,1,1c4rdjag0dc608666,door,illinois,6/28/2020,11/1/2024
True,dodge,2019,1,1c4sdjct7kc647733,durango,minnesota,5/20/2016,9/27/2024
True,dodge,2019,2,2c4rdgeg6kr619687,caravan,minnesota,1/2/2019,8/21/2020
True,dodge,2017,3,2c3cdxjg2hh505412,charger,massachusetts,10/17/2017,6/18/2022
True,dodge,2019,2,2c4rdgcg5kr668950,caravan,minnesota,3/3/2020,10/31/2020
True,dodge,2019,3,2c4rdgcg1kr691027,caravan,minnesota,10/23/2017,12/5/2024
True,dodge,2019,2,2c4rdgeg6kr683079,caravan,minnesota,10/24/2013,5/7/2020
True,dodge,2018,3,2c4rdgcgxjr282071,caravan,nevada,1/8/2012,6/18/2025
True,dodge,2019,1,2c4rdgcg3kr545227,caravan,minnesota,8/10/2016,3/17/2018
True,dodge,2019,1,2c4rdgcg1kr735463,caravan,minnesota,4/14/2016,11/17/2016
True,dodge,2019,2,1c4sdjct7kc633007,durango,minnesota,1/18/2019,8/9/2024
True,dodge,2019,1,2c4rdgcg6kr660825,caravan,minnesota,4/23/2012,5/5/2014
True,dodge,2019,2,2c4rdgeg5kr516518,caravan,minnesota,4/14/2018,6/4/2024
True,dodge,2019,1,2c4rdgeg4kr662134,caravan,minnesota,11/2/2012,11/17/2020
True,dodge,2020,2,2c3cdxbg6lh100855,charger,pennsylvania,6/19/2016,4/3/2017
False,dodge,2016,1,3c4pdcbgxgt136860,door,alabama,5/19/2014,7/30/2014
False,dodge,2013,3,1c3cdfbaxdd150548,door,alabama,11/3/2016,3/1/2017
True,dodge,2012,5,3c63drgl5cg107218,door,mississippi,7/5/2020,4/5/2024
True,dodge,2013,4,2c4rdgdg1dr557085,van,nevada,1/19/2011,11/4/2020
True,dodge,2012,2,3c6ud5hl1cg109558,door,mississippi,2/26/2011,8/11/2017
True,dodge,2019,1,2c3cdzagxkh687783,challenger,pennsylvania,2/7/2014,3/20/2017
True,dodge,2019,2,2c3cdxbg2kh640928,charger,pennsylvania,5/4/2014,11/12/2014
False,dodge,2013,3,2c4rdgcg3dr749500,van,tennessee,7/5/2014,10/14/2014
True,dodge,2019,3,2c3cdxhg5kh681108,charger,pennsylvania,8/22/2011,9/24/2014
False,dodge,2012,2,2c4rdgbg5cr408504,van,maryland,5/23/2014,12/23/2018
True,dodge,2019,2,1c4rdjdg5kc780720,durango,pennsylvania,7/29/2019,8/15/2025
False,dodge,2012,1,2c4rdgbg1cr183286,van,north carolina,5/7/2020,8/24/2025
True,dodge,2019,1,2c4rdgeg7kr786270,caravan,pennsylvania,6/4/2014,6/22/2016
False,dodge,2012,2,3c4pdcab1ct362558,door,georgia,3/31/2017,3/7/2025
True,dodge,2019,1,1c4sdjct2kc585450,durango,pennsylvania,7/6/2014,10/21/2015
False,dodge,2013,3,1c3cdzab4dn594353,door,connecticut,9/30/2011,8/26/2021
True,dodge,2019,3,2c4rdgeg5kr786266,caravan,pennsylvania,7/14/2016,2/11/2021
True,dodge,2019,2,1c4rdjdg9kc780705,durango,pennsylvania,1/8/2019,8/22/2019
False,dodge,2016,5,2c4rdgbgxgr116627,van,texas,5/31/2020,8/24/2021
True,dodge,2019,4,2c3cdzag8kh617554,challenger,pennsylvania,6/7/2020,10/15/2021
True,dodge,2019,2,1c4sdjct7kc626641,durango,pennsylvania,3/18/2019,5/4/2023
True,dodge,2019,4,2c4rdgcgxkr517117,caravan,texas,7/29/2016,5/23/2020
True,dodge,2019,5,2c4rdgeg7kr663746,caravan,pennsylvania,9/19/2013,1/31/2025
False,dodge,2013,5,1c4rdhag5dc663297,door,michigan,1/20/2019,3/1/2019
True,dodge,2019,3,2c4rdgeg5kr509682,caravan,pennsylvania,3/9/2012,4/5/2016
False,dodge,2015,2,1c3cdfaa2fd434311,door,texas,1/6/2011,11/11/2015
True,dodge,2019,2,2c4rdgcg1kr671800,caravan,pennsylvania,6/5/2012,8/15/2020
False,dodge,2015,3,3c4pdcdg6ft650328,door,texas,9/30/2020,7/18/2022
True,dodge,2019,5,3c4pddgg0kt858538,journey,pennsylvania,7/17/2017,11/19/2021
True,dodge,2019,2,2c3cdxbg5kh725391,charger,illinois,12/13/2014,6/6/2018
True,dodge,2019,2,2c4rdgcg0kr744767,caravan,pennsylvania,1/13/2016,10/19/2018
False,dodge,2014,5,3c4pdcab3et310674,door,texas,12/26/2018,10/8/2020
True,dodge,2019,2,1c4sdjct4kc740628,durango,illinois,6/2/2011,10/17/2025
True,dodge,2019,3,2c4rdgcg7kr519648,caravan,pennsylvania,1/30/2020,7/20/2024
True,dodge,2019,2,1c4sdjct5kc811965,durango,illinois,12/2/2012,2/23/2023
True,dodge,2019,2,2c4rdgcg6kr749441,caravan,pennsylvania,5/10/2012,3/8/2017
True,dodge,2019,4,1c4sdjct2kc681580,durango,illinois,5/11/2017,11/3/2024
True,dodge,2019,4,1c4sdjct7kc779861,durango,illinois,7/14/2013,1/2/2018
True,dodge,2019,3,1c4sdjct4kc745182,durango,illinois,3/7/2015,11/2/2025
True,dodge,2019,5,1c4sdjct7kc769752,durango,illinois,6/21/2020,11/15/2025
True,dodge,2018,2,2c4rdgbg6jr221818,caravan,virginia,8/16/2010,6/8/2022
True,dodge,2019,4,1c4sdjct4kc779848,durango,illinois,3/24/2020,6/11/2023
True,dodge,2019,5,2c3cdxct5kh529589,charger,illinois,4/20/2020,8/12/2022
True,dodge,2019,3,1c4sdjct1kc779869,durango,illinois,9/13/2019,6/1/2022
True,dodge,2017,4,2c3cdzfjxhh633364,challenger,north carolina,2/11/2015,9/14/2019
True,dodge,2019,2,1c4sdjct2kc632962,durango,illinois,3/11/2020,11/25/2022
True,dodge,2018,4,1c4sdjgj9jc370929,durango,pennsylvania,3/13/2010,4/16/2010
True,dodge,2019,4,1c4sdjgj9kc575135,durango,illinois,8/9/2010,12/1/2013
True,dodge,2018,1,2c4rdgcg6jr301523,caravan,pennsylvania,2/20/2016,4/5/2024
True,dodge,2018,2,1c4sdjct3jc248087,durango,illinois,2/27/2019,5/4/2019
True,dodge,2017,2,1c4rdjdgxhc847904,durango,illinois,6/30/2018,11/28/2024
True,dodge,2017,3,1c4sdjct5hc857353,durango,illinois,2/22/2017,8/9/2024
False,dodge,2013,1,1c3cdfba9dd316977,door,texas,5/27/2012,10/28/2023
True,dodge,2013,2,2c3cdyag4dh530716,door,illinois,8/5/2019,11/13/2021
True,dodge,2018,3,2c3cdxbg4jh164292,charger,texas,3/23/2013,6/22/2013
False,dodge,2015,1,1c3cdfeb8fd116826,door,texas,6/17/2019,5/24/2021
False,dodge,2014,3,2c3cdyag0eh274494,door,texas,3/28/2011,9/7/2014
True,dodge,2019,2,2c4rdgcg8kr631438,caravan,michigan,3/2/2010,6/19/2017
True,dodge,2019,2,3c4pddeg5kt774458,journey,michigan,12/21/2019,1/12/2021
True,dodge,2019,3,1c4rdjdgxkc664221,durango,michigan,2/24/2016,12/12/2019
True,dodge,2019,4,2c3cdxbg8kh659970,door,massachusetts,2/6/2015,5/20/2023
True,dodge,2019,3,2c4rdgcg0kr682478,caravan,michigan,10/29/2012,4/16/2023
True,dodge,2019,2,1c4rdhdg3kc645177,durango,north carolina,10/13/2015,1/23/2025
True,dodge,2019,4,3c4pddeg4kt708418,journey,michigan,12/23/2017,3/11/2025
True,dodge,2019,2,1c4rdhdg7kc684421,durango,north carolina,8/22/2015,10/14/2015
True,dodge,2019,1,2c3cdzbt8kh593686,challenger,north carolina,12/10/2018,3/23/2023
True,dodge,2019,2,2c3cdzbt5kh578448,challenger,north carolina,12/10/2016,5/11/2018
True,dodge,2019,4,1c4rdjdg7kc651586,durango,north carolina,5/17/2019,7/6/2020
True,dodge,2019,4,2c3cdzbt1kh573652,challenger,north carolina,6/4/2016,8/20/2021
True,dodge,2019,5,1c4rdhdg2kc645025,durango,north carolina,4/23/2016,1/29/2025
True,dodge,2019,1,2c4rdgcg1kr565329,caravan,michigan,10/24/2012,10/12/2022
True,dodge,2019,3,2c3cdzbt7kh606377,challenger,north carolina,8/1/2020,12/26/2021
True,dodge,2019,3,1c4rdjdg1kc691579,durango,north carolina,6/20/2017,3/22/2021
True,dodge,2019,3,2c4rdgeg3kr529509,caravan,north carolina,2/17/2020,8/29/2025
True,dodge,2018,2,3c4pddeg6jt463152,journey,michigan,11/21/2011,1/21/2020
True,dodge,2019,3,2c4rdgeg6kr618815,caravan,north carolina,12/18/2013,10/24/2022
True,dodge,2018,4,2c4rdgeg8jr219449,caravan,indiana,6/18/2012,4/1/2013
True,dodge,2019,1,2c4rdgeg0kr529483,caravan,north carolina,12/20/2016,12/25/2017
True,dodge,2019,4,2c4rdgeg3kr578354,caravan,north carolina,12/2/2018,10/27/2024
True,dodge,2019,3,2c4rdgeg5kr594507,caravan,north carolina,8/7/2012,3/14/2018
True,dodge,2017,3,1c4rdjdg6hc833787,durango,michigan,6/8/2016,7/24/2018
True,dodge,2019,5,2c4rdgeg3kr529851,caravan,north carolina,7/5/2012,7/25/2018
True,dodge,2019,3,2c4rdgeg0kr578974,caravan,north carolina,7/31/2017,2/1/2018
True,dodge,2016,2,2c3cdzag4gh312012,door,indiana,1/25/2019,1/1/2020
True,dodge,2019,2,2c4rdgeg9kr556908,caravan,north carolina,4/14/2015,6/28/2016
True,dodge,2019,2,2c4rdgeg3kr578709,caravan,north carolina,11/25/2014,6/23/2015
True,dodge,2019,1,2c3cdxhg2kh608892,charger,new mexico,10/8/2012,10/16/2017
True,dodge,2019,1,2c4rdgeg2kr600103,caravan,north carolina,8/25/2014,3/5/2018
True,dodge,2019,5,1c4rdjdgxkc701199,durango,new mexico,3/28/2011,8/30/2013
True,dodge,2019,4,2c4rdgcg8kr556692,caravan,north carolina,12/6/2016,7/24/2023
True,dodge,2019,2,2c4rdgcg7kr631205,caravan,north carolina,10/9/2011,3/23/2014
True,dodge,2019,3,2c4rdgeg1kr579115,caravan,north carolina,2/4/2012,8/26/2022
True,dodge,2019,4,2c4rdgcg2kr658912,caravan,north carolina,7/22/2014,7/4/2019
True,dodge,2019,1,2c4rdgcg1kr659131,caravan,north carolina,8/20/2015,12/27/2019
True,dodge,2019,4,2c4rdgeg8kr529277,caravan,north carolina,8/4/2015,5/17/2019
True,dodge,2019,4,2c4rdgcg9kr600148,caravan,north carolina,1/30/2014,8/15/2025
True,dodge,2019,3,2c4rdgcgxkr529381,caravan,north carolina,12/19/2017,9/24/2018
True,dodge,2019,4,2c4rdgcg2kr659171,caravan,north carolina,1/2/2018,3/11/2020
True,dodge,2019,2,3c4pdcgg5kt717085,journey,north carolina,10/18/2010,9/22/2022
True,dodge,2018,3,3c4pddgg2jt370853,journey,texas,12/1/2013,5/15/2023
True,dodge,2019,3,3c4pdcgg6kt716981,journey,north carolina,2/12/2011,2/22/2022
True,dodge,2019,5,3c4pddeg8kt738778,journey,north carolina,6/14/2015,6/28/2018
True,dodge,2019,4,3c4pddeg0kt687602,journey,north carolina,8/21/2018,12/20/2024
True,dodge,2019,5,3c4pddeg0kt694646,journey,north carolina,11/13/2016,12/19/2023
True,dodge,2019,1,3c4pdceg1kt680751,journey,north carolina,11/21/2018,10/18/2025
True,dodge,2019,1,3c4pdcgg0kt694119,journey,north carolina,7/11/2020,3/20/2025
True,dodge,2019,1,3c4pddeg5kt749804,journey,north carolina,7/25/2011,3/28/2013
True,dodge,2019,4,3c4pdceg4kt680601,journey,north carolina,4/16/2020,8/20/2024
True,dodge,2019,2,3c4pdceg0kt680319,journey,north carolina,7/2/2010,12/11/2014
True,dodge,2019,2,3c4pdceg0kt681048,journey,north carolina,12/29/2019,6/19/2025
True,dodge,2019,4,3c4pdceg2kt716799,journey,north carolina,4/23/2012,7/22/2016
True,dodge,2019,4,3c4pddeg4kt701856,journey,north carolina,9/10/2018,9/9/2020
True,dodge,2015,4,2c3cdzc92fh716195,challenger,texas,11/28/2014,1/18/2021
True,dodge,2019,1,3c4pdcgg0kt716944,journey,north carolina,5/25/2014,8/5/2022
True,dodge,2019,3,3c4pdcgg8kt717033,journey,north carolina,5/15/2018,5/24/2023
True,dodge,2019,1,3c4pdcgg9kt737369,journey,north carolina,9/26/2013,3/28/2018
True,dodge,2019,2,3c4pddeg2kt694986,journey,north carolina,6/11/2015,3/31/2022
True,dodge,2017,1,2c4rdgbg8hr652428,caravan,north carolina,7/9/2010,2/19/2014
True,dodge,2019,1,3c4pdceg1kt716986,journey,north carolina,6/23/2020,6/18/2022
True,dodge,2019,2,3c4pddeg0kt745899,journey,north carolina,2/15/2013,3/1/2014
True,dodge,2019,4,3c4pdceg5kt680932,journey,north carolina,11/27/2010,1/9/2018
True,dodge,2019,4,3c4pddeg8kt701794,journey,north carolina,6/20/2020,9/13/2021
True,dodge,2017,5,1c4rdjdg8hc653002,durango,pennsylvania,12/12/2015,6/6/2018
True,dodge,2018,4,2c3cdxgj3jh314932,charger,virginia,12/15/2016,5/13/2018
True,dodge,2019,4,1c4rdhdg0kc675964,durango,georgia,9/8/2020,9/20/2021
True,dodge,2019,2,2c3cdzag1kh617105,challenger,georgia,10/14/2014,6/9/2017
True,dodge,2019,4,2c3cdzag2kh616402,challenger,georgia,12/7/2016,7/12/2023
True,dodge,2019,1,2c3cdxct5kh527020,charger,georgia,4/28/2010,6/19/2014
True,dodge,2019,2,2c3cdxhg1kh567414,charger,georgia,12/18/2016,4/29/2018
True,dodge,2018,2,2c4rdgeg6jr341288,caravan,florida,9/29/2015,5/2/2022
True,dodge,2017,3,1c4rdjag5hc622178,durango,virginia,9/22/2016,7/14/2018
True,dodge,2018,4,3c4pddgg1jt387157,journey,north carolina,12/30/2017,9/20/2022
True,dodge,2018,2,3c4pddgg5jt387288,journey,north carolina,11/15/2015,6/13/2024
True,ford,2017,5,1ft7w2bt6heb61418,door,texas,9/21/2016,1/8/2018
True,ford,2017,3,1ft7w2bt2hee62669,door,texas,12/23/2014,8/11/2023
False,ford,2017,2,3fa6p0hd4hr370379,door,texas,11/14/2010,4/8/2022
True,ford,2015,5,1fatp8ff4f5394347,doors,connecticut,2/25/2015,4/18/2024
True,ford,2017,5,1ft7w2bt6hec19849,door,texas,5/23/2011,10/11/2015
True,ford,2015,5,1fa6p8th4f5373291,doors,massachusetts,2/6/2017,8/1/2022
True,ford,2016,1,1ftew1c82gkd45492,door,texas,7/3/2014,12/3/2022
True,ford,2015,4,1fa6p8cf2f5430053,doors,new jersey,8/10/2020,6/27/2024
False,ford,2017,3,3fa6p0luxhr267362,fusion,tennessee,6/17/2011,9/14/2015
True,ford,2015,2,1fa6p8cf7f5308496,doors,new york,10/12/2017,7/16/2024
True,ford,2015,5,1fa6p8th8f5304703,doors,new jersey,8/20/2011,9/19/2021
False,ford,2012,2,1fahp3f29cl226555,door,texas,8/3/2017,3/4/2025
True,ford,2015,1,1fa6p8cf8f5308068,doors,pennsylvania,7/11/2010,1/21/2025
True,ford,2015,4,1fa6p8am3f5330934,doors,new jersey,1/9/2016,1/10/2024
True,ford,2014,4,1fd7x3a68eeb54072,srw,arizona,3/29/2018,2/8/2019
False,ford,2012,4,1fdrf3ht6cea87430,drw,texas,8/16/2011,2/11/2012
False,ford,2015,5,1ftbf2a6xfeb60033,door,florida,11/18/2016,7/25/2023
True,ford,2019,4,1ft7w2bt0kec44818,srw,indiana,5/1/2010,5/28/2015
True,ford,2018,3,1fbzx2zm1jka44328,wagon,florida,1/14/2019,8/17/2019
True,ford,2020,4,1fmsk8dh2lga15480,explorer,missouri,6/19/2016,7/10/2024
False,ford,2018,3,3fa6p0h75jr243141,fusion,pennsylvania,7/30/2011,6/17/2015
True,ford,2017,5,1ftew1eg3hkc49103,door,pennsylvania,9/16/2015,8/5/2017
True,ford,2020,5,3fa6p0d94lr133238,fusion,california,1/8/2013,9/17/2016
True,ford,2019,1,1ft7w2bt3kee55737,srw,illinois,10/23/2017,10/26/2022
True,ford,2016,4,1fdbf2a6xgec32765,door,pennsylvania,4/23/2017,9/8/2018
True,ford,2019,5,1ft7w2b63kee65677,srw,illinois,3/30/2019,4/15/2021
True,ford,2018,5,1fatp8uh4j5166362,mustang,new jersey,3/1/2018,11/5/2022
True,ford,2019,3,1fbax2cm3kka61610,wagon,california,9/28/2010,8/25/2011
True,ford,2019,3,3fa6p0cd5kr265137,fusion,california,3/28/2017,4/19/2019
False,ford,2016,2,3fa6p0hd5gr285811,door,pennsylvania,8/25/2015,7/9/2017
True,ford,2019,4,1ftyr2cm1kka61447,transit,california,4/30/2012,2/19/2023
True,ford,2020,3,3fa6p0d98lr117690,fusion,california,4/25/2018,1/24/2021
